"","logFC","t","P.Value","Symbol"
"ENSG00000159423",0.00413866107333413,0.81891603827473,0.412838442729229,"ALDH4A1"
"ENSG00000169991",-0.00122206106195814,-0.419330329978292,0.67497663684381,"IFFO2"
"ENSG00000127481",-0.0192644567959001,-2.98532442153375,0.00283422517401579,"UBR4"
"ENSG00000230424",0.00110387312501686,0.995631760013535,0.319434188348006,"AL035413.1"
"ENSG00000127463",-0.00637478035051631,-1.40603263992753,0.159720998729351,"EMC1"
"ENSG00000053372",-0.00114437697020455,-0.238276023221322,0.811668048262195,"MRTO4"
"ENSG00000162482",-0.00252646160192978,-0.975600730667926,0.32926734941296,"AKR7A3"
"ENSG00000053371",0.0128073392101372,2.03201193812697,0.0421580215187354,"AKR7A2"
"ENSG00000040487",-0.000336054762361886,-0.0991138689036185,0.921048280342192,"PQLC2"
"ENSG00000077549",-0.0210904589149474,-2.02988637917161,0.0423736728922376,"CAPZB"
"ENSG00000235185",9.29054576229914e-06,0.0420062175416578,0.966493918834324,"AL031727.2"
"ENSG00000173436",0.00969512062009225,0.759356693920454,0.447642994270067,"MINOS1"
"ENSG00000158747",-0.0558842151369,-5.03468135811817,4.80397948428977e-07,"NBL1"
"ENSG00000158748",-1.94834662838894e-05,-0.371762528078811,0.710071330000149,"HTR6"
"ENSG00000162542",0.00190086449776594,1.15936141190133,0.246314748823511,"TMCO4"
"ENSG00000178828",-9.12753928919624e-05,-0.439191294091508,0.66052493806642,"RNF186"
"ENSG00000235434",-3.96845556447012e-05,-0.434651764249701,0.663817197481448,"AL391883.1"
"ENSG00000169914",0.000119875644898466,0.0345693702465928,0.972423271702161,"OTUD3"
"ENSG00000188257",0.00073626815211785,0.919810441527787,0.357676514553011,"PLA2G2A"
"ENSG00000127472",-0.00472123977864755,-1.65077736570894,0.0987906794820556,"PLA2G5"
"ENSG00000117215",-0.00116713571513356,-1.77734535031376,0.0755178576797039,"PLA2G2D"
"ENSG00000158786",-1.84527701464801e-05,-0.48885699069433,0.624945212417183,"PLA2G2F"
"ENSG00000227066",-0.000127460414748293,-0.639468191354827,0.522521495558525,"Z98257.1"
"ENSG00000187980",0.000409722815668694,1.09939208774621,0.271602673472264,"PLA2G2C"
"ENSG00000225986",0.00411561771056816,1.63927330534281,0.101163000331331,"UBXN10-AS1"
"ENSG00000162543",-0.00534610197729952,-2.45683056921639,0.0140204409022008,"UBXN10"
"ENSG00000228105",-1.37887684118164e-05,-0.359693411635626,0.719078024586656,"LINC01757"
"ENSG00000236963",-7.90629475368017e-05,-0.567803826133978,0.570170875373097,"LINC01141"
"ENSG00000284743",0.00024253276848998,1.11732881495995,0.263859432072051,"AL139254.3"
"ENSG00000162545",0.0235260436742027,1.7383022293413,0.0821640781315008,"CAMK2N1"
"ENSG00000090432",-0.00250198419603101,-0.567132615486118,0.57062677534477,"MUL1"
"ENSG00000183114",-0.00567507815178891,-1.53831295254749,0.123978800379466,"FAM43B"
"ENSG00000158825",0.00370069288779367,3.02459097182033,0.00249103072314388,"CDA"
"ENSG00000158828",-0.0395683580560916,-3.13493363115395,0.00171998091919036,"PINK1"
"ENSG00000117242",-0.00166071086026139,-1.07830120732589,0.280904854875452,"PINK1-AS"
"ENSG00000244038",-0.0122781518229452,-2.52820435678,0.0114679841898169,"DDOST"
"ENSG00000117245",-0.00970825243292592,-1.94001115754718,0.0523842673321928,"KIF17"
"ENSG00000189410",-0.012164428476402,-2.51783752829194,0.0118110503338237,"SH2D5"
"ENSG00000127483",-0.0214139533614143,-2.31405136521637,0.0206691658946402,"HP1BP3"
"ENSG00000075151",-0.020457248332243,-2.31611054863816,0.0205564845224782,"EIF4G3"
"ENSG00000117298",0.00264849462842854,0.569718668789798,0.568871230343914,"ECE1"
"ENSG00000236936",-1.08285622934323e-05,-0.132968461863575,0.894218888147442,"AL031005.1"
"ENSG00000231105",-9.56511107669549e-05,-0.649435402460914,0.516060139421037,"AL031728.1"
"ENSG00000142794",0.00106838568590309,0.701819872908501,0.482794955330467,"NBPF3"
"ENSG00000162551",-0.00837061758026614,-2.27937345592572,0.022649306152123,"ALPL"
"ENSG00000233431",0.000246897974473344,1.22728251774813,0.219722529419247,"AL359815.1"
"ENSG00000076864",-0.0320887653763372,-3.41364576309462,0.000641535545247931,"RAP1GAP"
"ENSG00000090686",-0.00839541294094512,-1.71133535197646,0.0870257770250895,"USP48"
"ENSG00000187942",0.000235003096825668,0.684996066674085,0.493349758124844,"LDLRAD2"
"ENSG00000142798",0.00911553233068675,2.39862985124982,0.0164603863217042,"HSPG2"
"ENSG00000142789",-9.3648799839758e-06,-0.13296843879239,0.894218906393469,"CELA3A"
"ENSG00000228397",8.3996967169498e-06,0.0369781983230206,0.97050254504556,"LINC01635"
"ENSG00000070831",-0.0477953959836132,-4.23001546744188,2.34114123462264e-05,"CDC42"
"ENSG00000271840",-3.40695884896157e-05,-0.136373781548999,0.891526379432603,"AL031281.2"
"ENSG00000162552",-0.00141655915915976,-0.71382700513729,0.475337679222293,"WNT4"
"ENSG00000184677",-0.00271893525778971,-1.03423637266733,0.301030959253084,"ZBTB40"
"ENSG00000070886",-0.00238322516414108,-1.63778334975304,0.101473544855167,"EPHA8"
"ENSG00000173372",-0.000301969058251519,-0.0563952402855359,0.955027186721131,"C1QA"
"ENSG00000159189",-0.00196440559649692,-0.38114555541094,0.703096956827302,"C1QC"
"ENSG00000173369",0.0033629463532907,0.557991068618375,0.576853122747674,"C1QB"
"ENSG00000133216",-0.00411960107091237,-1.18611908664325,0.235581229255523,"EPHB2"
"ENSG00000227868",0.000298460029037212,1.14983264157813,0.250218619171191,"TEX46"
"ENSG00000004487",-0.0119902179199236,-2.06749301801331,0.0386931446151801,"KDM1A"
"ENSG00000169641",-0.0172883936150369,-2.793602908886,0.00521453849426671,"LUZP1"
"ENSG00000179546",-0.00113753956475408,-0.970235442409425,0.331934106966241,"HTR1D"
"ENSG00000261326",0.000924154918988105,0.66599840115815,0.505415368817135,"LINC01355"
"ENSG00000284726",-0.000142209441412077,-0.777889221840286,0.436638211907077,"AL109936.6"
"ENSG00000125944",-0.0181630185934126,-2.24427214460635,0.0248194991718443,"HNRNPR"
"ENSG00000125945",-0.00364645555439381,-1.03167819322783,0.30222816895187,"ZNF436"
"ENSG00000249087",0.00157034116006072,0.511402547304244,0.609071597718188,"ZNF436-AS1"
"ENSG00000271420",-4.38764171474829e-05,-0.0915933786886234,0.927021500074784,"AL109936.2"
"ENSG00000204219",0.00425359465164662,1.23782978964581,0.215785321529291,"TCEA3"
"ENSG00000088280",8.94751731881473e-05,0.0323611458450173,0.974184183852787,"ASAP3"
"ENSG00000007968",-0.000928462265202123,-1.43754276097168,0.150570443900256,"E2F2"
"ENSG00000235052",0.000727670729984862,1.97887419952443,0.0478359595984289,"AL021154.1"
"ENSG00000117318",0.0106430015149985,1.71824152073291,0.0857591123900443,"ID3"
"ENSG00000197880",-0.000318376303586434,-1.11439528505583,0.265115304977198,"MDS2"
"ENSG00000142676",0.0962297330821649,6.67269314351185,2.53911979248361e-11,"RPL11"
"ENSG00000011007",-0.00244434622345073,-0.667576009999827,0.50440753088618,"ELOA"
"ENSG00000236810",-0.00280506604603457,-1.66396212534518,0.0961266196617622,"ELOA-AS1"
"ENSG00000057757",-0.0332147111412496,-3.30896135285805,0.000937126430488451,"PITHD1"
"ENSG00000011009",-0.0090762856050846,-1.7327613721489,0.08314460615096,"LYPLA2"
"ENSG00000117308",-0.00657544172915296,-1.44959975881049,0.147176790342064,"GALE"
"ENSG00000117305",0.00186874472267138,0.418018870087456,0.675935217417536,"HMGCL"
"ENSG00000179163",-0.00457352373504396,-1.28831467712946,0.197642745057407,"FUCA1"
"ENSG00000188822",-0.000109261587921806,-0.602555618932369,0.546807239625489,"CNR2"
"ENSG00000189266",-0.0112100273068911,-1.86202503425488,0.0626057554517749,"PNRC2"
"ENSG00000188529",-0.0152526580437236,-2.62549482411753,0.00865509518547769,"SRSF10"
"ENSG00000225315",-8.71807100547643e-05,-0.635675022386278,0.52499133369987,"AL591178.1"
"ENSG00000142661",-8.45567020112027e-05,-0.529071781964829,0.596758137105789,"MYOM3"
"ENSG00000142677",-8.48507362355382e-05,-0.695605327129732,0.486679445056363,"IL22RA1"
"ENSG00000185436",-0.000216992547271741,-0.240531243002789,0.809919487620894,"IFNLR1"
"ENSG00000230023",-1.97515428836908e-05,-0.201924553497378,0.839976574509294,"AL590683.1"
"ENSG00000158055",-5.15404384474393e-06,-0.0164205891557242,0.986898923418204,"GRHL3"
"ENSG00000001460",-0.00547094167207378,-1.53138797369525,0.125680219240067,"STPG1"
"ENSG00000001461",-0.0178056259465605,-2.76874784007998,0.00562940622503093,"NIPAL3"
"ENSG00000117602",-0.00232150198254656,-0.989106993782798,0.322615853496726,"RCAN3"
"ENSG00000264443",-3.06253906512195e-05,-0.359694077941404,0.719077526257416,"AL445686.2"
"ENSG00000184454",-0.000459829173066666,-0.811441234224379,0.417116408867942,"NCMAP"
"ENSG00000133226",-0.0101917504489852,-1.59880882455702,0.109869763929733,"SRRM1"
"ENSG00000169504",-0.0069190980711243,-1.19243622210886,0.233096223776826,"CLIC4"
"ENSG00000020633",-0.000565598690194943,-0.551399774315066,0.581362258871309,"RUNX3"
"ENSG00000233755",-0.00019803816669688,-0.819151581934659,0.412704060694262,"AL050344.1"
"ENSG00000231953",-7.60131143022244e-06,-0.359691497364947,0.719079456267913,"AL031432.1"
"ENSG00000117614",0.00722306232119644,1.14244782421565,0.253273702235418,"SYF2"
"ENSG00000284657",8.8791730171873e-05,0.219781229581433,0.826042486853944,"AL031432.5"
"ENSG00000117616",-0.00886302049343154,-1.61861522778426,0.105536740949397,"RSRP1"
"ENSG00000272432",-0.000450650294496785,-0.469100962511139,0.638999632262614,"AL031432.3"
"ENSG00000187010",-2.31687292872007e-05,-0.359693951344407,0.719077620939139,"RHD"
"ENSG00000183726",-0.0138847636770527,-1.76892887637311,0.0769121849427165,"TMEM50A"
"ENSG00000188672",0.000827452187917346,0.69199030458607,0.488946812874248,"RHCE"
"ENSG00000204178",-0.0133800441680688,-2.85310229107717,0.00433134553969969,"MACO1"
"ENSG00000157978",0.0020334359583015,0.679983073568223,0.496518504948623,"LDLRAP1"
"ENSG00000225643",-0.000140845696623029,-0.203255949550453,0.838935857904006,"AL606491.1"
"ENSG00000117643",-0.018629866626824,-3.33791372969554,0.000844750099241084,"MAN1C1"
"ENSG00000233478",0.000424402527311828,2.29589286767696,0.0216863579994842,"AL031280.1"
"ENSG00000162430",-0.0145362933856909,-2.55023688774067,0.0107680966647298,"SELENON"
"ENSG00000228172",-0.000671678135780262,-0.976737339540754,0.328704197435864,"AL020996.1"
"ENSG00000117640",-0.00241410434858339,-0.349964237802725,0.726367094151606,"MTFR1L"
"ENSG00000127423",-0.00015181904188801,-0.118542286965425,0.905638494285343,"AUNIP"
"ENSG00000236528",-0.000278073804941421,-1.20010885807008,0.230103073750596,"AL033528.2"
"ENSG00000182749",0.00184163872064216,0.650327944110245,0.515483567602456,"PAQR7"
"ENSG00000117632",-0.0858723118174138,-6.22590892608656,4.82781011301461e-10,"STMN1"
"ENSG00000158006",0.000632869319505197,0.338771923740396,0.734783056614771,"PAFAH2"
"ENSG00000158008",-0.0156366879098645,-2.46476686610513,0.0137137675279098,"EXTL1"
"ENSG00000158014",-0.000240869701722626,-0.608925881237926,0.542576491466681,"SLC30A2"
"ENSG00000158022",0.000378007895612489,1.31420940761411,0.188782113620563,"TRIM63"
"ENSG00000175087",-0.00265743771152086,-0.879802713150394,0.378970662385299,"PDIK1L"
"ENSG00000197245",-0.00120595344222112,-0.83116233055891,0.405886125505886,"FAM110D"
"ENSG00000282872",-0.000151035132015811,-0.680600271587709,0.496127784972767,"C1orf232"
"ENSG00000236782",-0.000476531814296892,-1.06637258351191,0.286260690593249,"AL391650.1"
"ENSG00000142684",-0.00296052297172003,-0.446127915427744,0.655506890441405,"ZNF593"
"ENSG00000142675",-0.00288702453268167,-1.46271746240716,0.143551347175718,"CNKSR1"
"ENSG00000188782",-1.17244390688997e-05,-0.107953301807185,0.91403319308157,"CATSPER4"
"ENSG00000130695",-0.00249216841108289,-0.999184029061295,0.317710660279808,"CEP85"
"ENSG00000142669",0.00581522308340202,0.471316789679496,0.637416700447499,"SH3BGRL3"
"ENSG00000158062",-0.00465796060765348,-0.94291545691323,0.345728961824841,"UBXN11"
"ENSG00000169442",-0.00857255404780548,-3.16612246983308,0.00154583690965236,"CD52"
"ENSG00000176092",0.00110748014889532,1.42864089739978,0.153114073344501,"CRYBG2"
"ENSG00000176083",-0.000213975798512055,-0.399216408642591,0.689735555326142,"ZNF683"
"ENSG00000131914",-0.000366220121185467,-1.3428006403922,0.179342976674107,"LIN28A"
"ENSG00000117682",0.00024054860652579,0.0595503696589753,0.952513998905427,"DHDDS"
"ENSG00000225891",-5.34962578075005e-05,-0.390190156649466,0.696397696027404,"AL513365.2"
"ENSG00000198830",0.00687568526090317,0.64746977516186,0.517331090895928,"HMGN2"
"ENSG00000117676",-0.00248202170589335,-0.924228506540228,0.355372069376503,"RPS6KA1"
"ENSG00000260063",0.000223524412236094,0.678587128443986,0.497402819139486,"AL512408.1"
"ENSG00000117713",-0.00632875482616187,-1.01489002135893,0.310163444250673,"ARID1A"
"ENSG00000060642",-0.00640384508700192,-2.08104911705413,0.0374347745125811,"PIGV"
"ENSG00000204160",-0.00212155235714202,-0.466216149920045,0.641062936529408,"ZDHHC18"
"ENSG00000175793",0.00300881235963608,1.55959605932121,0.118862055603212,"SFN"
"ENSG00000226698",-0.000120590787033645,-0.778393363981594,0.436341041653724,"AL034380.1"
"ENSG00000142751",-0.00861340670921733,-2.36619448404554,0.0179760054697209,"GPN2"
"ENSG00000198746",-0.00606913247398778,-2.0782408452926,0.0376925581174278,"GPATCH3"
"ENSG00000090273",-0.00498869185170322,-0.480516144978648,0.630862647177133,"NUDC"
"ENSG00000131910",-4.57860017596995e-05,-0.40283959637032,0.687068049630455,"NR0B2"
"ENSG00000175707",-0.00103754099821051,-0.728980516492682,0.46601718838053,"KDF1"
"ENSG00000253368",0.0043466642457044,0.666525993304839,0.505078204436894,"TRNP1"
"ENSG00000158246",-0.000634105717846066,-0.63547624102846,0.525120930394822,"TENT5B"
"ENSG00000090020",-0.00928212837600751,-2.00618233768299,0.0448424775670214,"SLC9A1"
"ENSG00000142784",-0.0111211271363704,-2.36293808762757,0.0181347190300127,"WDTC1"
"ENSG00000186501",-0.0114636713044069,-1.51811132272532,0.128993017625214,"TMEM222"
"ENSG00000142765",0.00143316494684037,0.64605303353651,0.518248143235045,"SYTL1"
"ENSG00000142733",0.00257932343960176,1.19533613562821,0.231961717000888,"MAP3K6"
"ENSG00000142748",-0.000532579664864598,-1.09320265434842,0.274310396859845,"FCN3"
"ENSG00000174950",-4.86023539444026e-05,-0.101489624614248,0.919162223380062,"CD164L2"
"ENSG00000181773",-0.00115026056799199,-0.730179674294329,0.465283979660795,"GPR3"
"ENSG00000158195",0.00350937460272316,0.660416012194995,0.508990114108911,"WASF2"
"ENSG00000237429",0.000770349739175662,1.4759076319031,0.139975344114185,"BX293535.1"
"ENSG00000126705",-0.00359561121399663,-0.711608938936775,0.476710477974831,"AHDC1"
"ENSG00000000938",-0.00120692781541711,-1.04163708439889,0.297585290050982,"FGR"
"ENSG00000233975",-0.000239628087107918,-0.452353596314849,0.651016344227697,"LINC02574"
"ENSG00000126709",-0.051552784811119,-4.94410430144124,7.67560250636703e-07,"IFI6"
"ENSG00000225886",-4.06285731804362e-05,-0.385686591442397,0.699730528171431,"AL445490.1"
"ENSG00000009780",-0.00877672507905422,-2.47946741597998,0.0131613298055143,"FAM76A"
"ENSG00000117758",-0.0132229181594149,-1.78975030260497,0.0735004536700367,"STX12"
"ENSG00000117751",-0.00608855330619923,-1.34296930209608,0.179288355237083,"PPP1R8"
"ENSG00000130775",0.0025724706475481,1.08187278173762,0.279314573654854,"THEMIS2"
"ENSG00000117748",-0.0182963944597214,-2.91172013274488,0.00359612314547039,"RPA2"
"ENSG00000130768",-0.000357273251947493,-0.315099718316025,0.752687331764624,"SMPDL3B"
"ENSG00000227050",-1.51558299263571e-05,-0.185376914359534,0.852934208759953,"AL512288.1"
"ENSG00000158156",-0.00254671620374455,-1.21382986966305,0.224818755599278,"XKR8"
"ENSG00000158161",-0.00129672536548947,-0.51159412535674,0.608937484950386,"EYA3"
"ENSG00000169403",-0.000152700979113765,-0.114695363719527,0.908687075509679,"PTAFR"
"ENSG00000126698",-0.0346953775656865,-3.83502869717148,0.000125712268241537,"DNAJC8"
"ENSG00000130770",-0.0370831862789696,-2.78415842671822,0.00536881156184632,"ATP5IF1"
"ENSG00000270605",-0.000674073105677475,-0.703802021971784,0.481559537324601,"AL353622.1"
"ENSG00000130766",-0.000730221644439777,-0.248485849831969,0.80375959531745,"SESN2"
"ENSG00000130772",-0.00124865056168669,-0.699551002320344,0.484211189661027,"MED18"
"ENSG00000204138",-0.00395427539695201,-1.45868411651436,0.144658706859664,"PHACTR4"
"ENSG00000180198",-0.00159743342014273,-0.74194329933805,0.458125372442702,"RCC1"
"ENSG00000180098",-0.00162875779379497,-0.41529063590164,0.677931038274636,"TRNAU1AP"
"ENSG00000197989",-0.00597787824683808,-1.82636753796776,0.0678012153415801,"SNHG12"
"ENSG00000120656",0.00569620936274468,1.56643768207605,0.117252873603091,"TAF12"
"ENSG00000188060",0.000679969712105743,1.26738281741232,0.205024677316038,"RAB42"
"ENSG00000229388",-5.26790699111393e-05,-0.0687092413499728,0.945221352364183,"LINC01715"
"ENSG00000270103",-0.000531940904726072,-0.915249724029702,0.360065209828983,"AL360012.1"
"ENSG00000162419",0.00049924727760618,0.218463307062921,0.827069086640499,"GMEB1"
"ENSG00000198492",-0.0161448542674734,-2.4891192184623,0.0128094101982211,"YTHDF2"
"ENSG00000116329",0.000221974498319423,0.0844266765662401,0.932717555305973,"OPRD1"
"ENSG00000233427",-0.000397773100904286,-0.960191143561668,0.336963929304405,"AL009181.1"
"ENSG00000159023",0.000460844236685048,0.1648018046952,0.86910068744657,"EPB41"
"ENSG00000253304",-0.00107516547604576,-0.715051068208162,0.474581015645176,"TMEM200B"
"ENSG00000116350",-0.00143265222571099,-0.237124109732903,0.812561535287068,"SRSF4"
"ENSG00000116353",-0.00554270786888517,-1.08064907109964,0.279858752893691,"MECR"
"ENSG00000237934",-2.3489310567061e-05,-0.359693959369225,0.719077614937389,"AL590729.1"
"ENSG00000060656",-0.00696113692755974,-1.82493080641641,0.0680177727421678,"PTPRU"
"ENSG00000233399",-9.0846575021509e-05,-0.52727057106197,0.598008179538771,"LINC01648"
"ENSG00000233372",-1.96066463545731e-05,-0.488857124523177,0.624945117664301,"AL137076.1"
"ENSG00000162510",0.000291670058169316,0.476907281868791,0.633430348686876,"MATN1"
"ENSG00000186056",-0.00126251285304371,-1.33632180954468,0.181450536371113,"MATN1-AS1"
"ENSG00000162511",0.00511717566539524,0.93216640513058,0.351255290054237,"LAPTM5"
"ENSG00000229607",-3.71681382506286e-05,-0.348723222411726,0.727298659893121,"AL137027.1"
"ENSG00000223382",-0.000531212690894251,-0.665675540703599,0.505621755287448,"LINC01778"
"ENSG00000162512",-0.0370514067230841,-3.88749639665885,0.000101421592730197,"SDC3"
"ENSG00000134644",-0.0250931635393891,-3.1241843622725,0.00178406347470701,"PUM1"
"ENSG00000084628",-0.00418416703559426,-1.66720221745995,0.0954808192216693,"NKAIN1"
"ENSG00000060688",-0.00702097919324191,-1.37660957857879,0.168639500883752,"SNRNP40"
"ENSG00000121766",-0.0145971477174824,-1.82372151041054,0.0682004895666837,"ZCCHC17"
"ENSG00000229044",-0.000614583130557227,-0.660231268057596,0.509108643141665,"AL451070.1"
"ENSG00000121769",-0.0427294101622832,-3.7392197506272,0.000184809700098173,"FABP3"
"ENSG00000168528",0.00545161102521746,1.53515451470034,0.124752563660852,"SERINC2"
"ENSG00000142910",-0.007554955833112,-2.56766101891143,0.0102417645763626,"TINAGL1"
